53, 560
51, 560
441, 560
466, 560
126, 560
478, 560
416, 560
315, 560
117, 560
553, 560
506, 560
252, 560
363, 560
288, 560
241, 560
215, 560
118, 560
539, 560
239, 560
207, 560
7, 560
209, 1143
668, 1143
682, 1143
452, 1143
53, 1143
51, 1143
560, 1143
664, 1143
712, 1143
441, 1143
1034, 1143
466, 1143
126, 1143
478, 1143
829, 1143
1123, 1143
754, 1143
416, 1143
626, 1143
912, 1143
911, 1143
315, 1143
117, 1143
553, 1143
697, 1143
601, 1143
567, 1143
506, 1143
586, 1143
252, 1143
939, 1143
363, 1143
288, 1143
981, 1143
241, 1143
215, 1143
118, 1143
539, 1143
239, 1143
1012, 1143
207, 1143
7, 1143
1075, 1143
209, 682
668, 682
452, 682
51, 682
53, 682
560, 682
664, 682
441, 682
466, 682
126, 682
478, 682
416, 682
626, 682
315, 682
117, 682
553, 682
601, 682
567, 682
506, 682
586, 682
252, 682
539, 682
239, 682
118, 682
207, 682
363, 682
7, 682
241, 682
288, 682
215, 682
288, 911
117, 911
7, 911
506, 911
363, 911
586, 911
567, 911
553, 911
664, 911
712, 911
441, 911
466, 911
126, 911
478, 911
829, 911
754, 911
416, 911
626, 911
668, 911
209, 911
53, 911
539, 911
239, 911
682, 911
315, 911
118, 911
252, 911
452, 911
207, 911
601, 911
560, 911
51, 911
241, 911
697, 911
215, 911
219, 362
108, 362
143, 362
152, 362
219, 741
362, 741
108, 741
143, 741
515, 741
152, 741
655, 741
528, 741
117, 288
7, 288
126, 288
209, 288
53, 288
252, 288
239, 288
118, 288
207, 288
51, 288
241, 288
215, 288
7, 117
53, 117
51, 117
117, 506
288, 506
7, 506
363, 506
441, 506
466, 506
126, 506
478, 506
416, 506
315, 506
209, 506
53, 506
239, 506
118, 506
252, 506
452, 506
207, 506
51, 506
241, 506
215, 506
117, 363
288, 363
7, 363
126, 363
315, 363
209, 363
53, 363
252, 363
239, 363
118, 363
207, 363
51, 363
241, 363
215, 363
117, 586
506, 586
363, 586
288, 586
7, 586
567, 586
553, 586
441, 586
466, 586
126, 586
478, 586
416, 586
315, 586
209, 586
53, 586
539, 586
239, 586
118, 586
252, 586
452, 586
207, 586
560, 586
51, 586
241, 586
215, 586
117, 567
506, 567
363, 567
288, 567
7, 567
553, 567
441, 567
466, 567
126, 567
478, 567
416, 567
315, 567
209, 567
53, 567
539, 567
239, 567
118, 567
252, 567
452, 567
207, 567
560, 567
51, 567
241, 567
215, 567
117, 553
506, 553
363, 553
288, 553
7, 553
441, 553
466, 553
126, 553
478, 553
416, 553
315, 553
209, 553
53, 553
539, 553
239, 553
118, 553
252, 553
452, 553
207, 553
51, 553
241, 553
215, 553
406, 1027
109, 1027
615, 1027
825, 1027
1027, 1078
109, 1078
406, 1078
1033, 1078
615, 1078
825, 1078
616, 882
348, 674
577, 674
109, 406
315, 1182
664, 1182
712, 1182
441, 1182
1034, 1182
466, 1182
126, 1182
478, 1182
829, 1182
1123, 1182
754, 1182
416, 1182
626, 1182
912, 1182
668, 1182
911, 1182
117, 1182
553, 1182
697, 1182
601, 1182
567, 1182
506, 1182
209, 1182
53, 1182
586, 1182
1148, 1182
252, 1182
682, 1182
939, 1182
452, 1182
363, 1182
288, 1182
981, 1182
241, 1182
215, 1182
118, 1182
560, 1182
539, 1182
1143, 1182
1075, 1182
239, 1182
1012, 1182
207, 1182
51, 1182
7, 1182
58, 1181
887, 1181
405, 1181
287, 1181
152, 655
108, 655
143, 655
515, 655
362, 655
219, 655
528, 655
655, 945
152, 945
907, 945
108, 945
143, 945
515, 945
741, 945
362, 945
219, 945
528, 945
51, 53
7, 53
883, 1180
1018, 1180
819, 883
610, 971
671, 971
504, 971
620, 971
458, 971
610, 671
504, 671
620, 671
458, 671
504, 610
458, 610
145, 423
538, 1153
164, 824
80, 203
162, 1155
736, 1155
842, 1155
187, 1155
1155, 1266
736, 1266
842, 1266
162, 1266
187, 1266
1108, 1232
1028, 1232
408, 624
347, 624
490, 624
278, 624
278, 490
347, 490
408, 490
413, 514
657, 972
576, 972
752, 972
205, 972
679, 972
147, 972
463, 972
48, 972
92, 972
354, 972
50, 972
837, 972
972, 1253
657, 1253
1136, 1253
576, 1253
752, 1253
205, 1253
354, 1253
1109, 1253
463, 1253
92, 1253
48, 1253
679, 1253
147, 1253
50, 1253
837, 1253
1160, 1253
972, 1136
752, 1136
657, 1136
576, 1136
205, 1136
354, 1136
1109, 1136
463, 1136
92, 1136
679, 1136
147, 1136
48, 1136
50, 1136
837, 1136
223, 830
499, 557
499, 856
557, 856
847, 856
263, 978
207, 239
126, 239
117, 239
209, 239
53, 239
215, 239
118, 239
51, 239
7, 239
162, 736
187, 736
736, 842
162, 842
187, 842
570, 643
461, 548
92, 147
48, 147
50, 147
105, 771
248, 771
837, 1280
463, 1280
205, 1280
972, 1280
752, 1280
354, 1280
1109, 1280
657, 1280
92, 1280
1136, 1280
48, 1280
1253, 1280
576, 1280
50, 1280
1160, 1280
679, 1280
147, 1280
463, 837
205, 837
752, 837
354, 837
657, 837
92, 837
48, 837
576, 837
50, 837
679, 837
147, 837
82, 943
896, 1074
657, 752
576, 752
205, 752
679, 752
147, 752
463, 752
48, 752
92, 752
354, 752
50, 752
36, 300
139, 1056
576, 657
205, 657
354, 657
147, 657
463, 657
48, 657
92, 657
50, 657
906, 1060
27, 1036
98, 1036
459, 1036
758, 1036
405, 461
194, 796
471, 488
381, 638
719, 1055
347, 1055
408, 1055
490, 1055
1037, 1055
624, 1055
278, 1055
