454, 1959
5769, 1959
5602, 1959
4247, 3267
7391, 3267
4006, 3267
6769, 3267
5873, 3267
2114, 3267
4157, 3267
6345, 3267
139, 3267
7085, 3267
6931, 3267
4183, 3267
5489, 2897
5393, 2897
4630, 2897
2461, 2897
3080, 2897
7675, 6574
3395, 6574
1719, 6574
618, 1560
6009, 1560
625, 1560
6321, 6627
983, 6627
2531, 6627
3474, 6627
5963, 6627
1107, 6627
3230, 2033
909, 2033
4106, 2033
7762, 2033
2466, 2033
3058, 2033
4857, 2033
29, 2033
6216, 2033
7319, 5539
5405, 5539
7734, 5539
257, 5539
984, 5539
4702, 5539
3477, 5539
3986, 5539
4336, 5539
7370, 5539
6156, 5539
1775, 5539
812, 5539
3235, 5539
2853, 5539
6392, 5539
2641, 5539
1424, 5539
33, 5539
1971, 5539
1504, 5539
1371, 5742
4690, 5742
3126, 5742
7861, 5742
3672, 5431
1480, 5431
3599, 5431
5297, 5431
3200, 5431
7292, 5749
7871, 5749
6442, 5749
6594, 5749
6615, 5749
5526, 5749
1085, 5749
2680, 5749
1981, 5749
721, 5749
5573, 5749
4853, 5749
3864, 3682
844, 3682
6991, 3682
7270, 3682
5795, 3682
6424, 3682
7380, 5899
7790, 5899
5566, 5899
2295, 5899
2462, 3440
1913, 3440
451, 3440
4353, 3440
5060, 3440
3842, 1373
1204, 1373
6126, 1373
56, 1373
1972, 1373
1656, 6403
4551, 6403
5908, 6403
3750, 6403
3314, 6403
6938, 6403
586, 6403
3982, 6403
1054, 6403
699, 6403
426, 6528
7341, 6528
3788, 6528
4461, 2053
6200, 2053
6504, 2053
7201, 2053
2878, 2053
7016, 6696
1126, 6696
4061, 6696
1677, 6696
6817, 6696
3791, 6696
5351, 7309
3537, 7309
213, 7309
2939, 7309
6797, 7309
6003, 7309
1905, 2566
4118, 2566
834, 2566
6917, 2566
2419, 2566
4429, 2566
1483, 2566
602, 2566
2190, 3860
2369, 3860
2846, 3860
3984, 3742
7261, 3742
826, 3742
3490, 3742
5724, 3742
5187, 2344
5389, 2344
275, 2344
905, 2344
2230, 2344
4574, 2344
4081, 2344
6271, 1466
7687, 1466
3905, 1466
3299, 1466
2700, 1507
6686, 1507
309, 1507
856, 5599
4979, 5599
2742, 5599
128, 4753
4392, 4753
968, 4753
2140, 3804
7429, 3804
7022, 3804
6370, 3804
3473, 3804
5375, 2706
4002, 2706
5763, 2706
3362, 2786
2953, 2786
3601, 2786
1256, 4167
4393, 4167
7006, 4167
5358, 4167
3147, 4167
1178, 4167
2953, 4167
823, 4167
271, 4167
2899, 4167
6094, 4167
975, 4167
7799, 4167
4775, 1823
6408, 1823
1882, 1823
5089, 1823
1372, 1823
6128, 7190
7180, 7190
3228, 7190
3912, 7190
4550, 5665
2962, 5665
450, 5665
4184, 5665
2392, 5665
3411, 2087
3209, 2087
535, 2087
54, 2087
498, 2087
2297, 2087
2090, 7330
5775, 7330
7496, 7330
6969, 7330
4874, 7330
808, 7330
3488, 7330
5907, 7330
3027, 7330
3733, 2029
7199, 2029
7505, 2029
2069, 2029
4198, 2029
2261, 2029
6870, 2029
4647, 919
7451, 919
1415, 919
6799, 7056
5273, 7056
6913, 7056
6332, 7056
1805, 7056
4912, 7056
1099, 7056
7708, 7056
489, 7056
1281, 7056
1019, 7056
5000, 7056
2449, 7056
6902, 5179
1241, 5179
5699, 5179
5481, 5179
2212, 5179
2488, 7195
6018, 7195
7757, 7195
1511, 7195
5593, 7195
2359, 7195
497, 92
3703, 92
1245, 92
2045, 92
1595, 92
1643, 92
3249, 92
7288, 7591
4254, 7591
7183, 7591
3388, 7591
4528, 4143
5151, 4143
5248, 4143
7123, 4143
2999, 4143
6257, 2309
3794, 2309
98, 2309
6052, 2309
3884, 2309
7515, 2309
2628, 2309
5926, 3370
2, 3370
3105, 3370
5111, 2835
6394, 2835
3761, 2835
5915, 877
4395, 877
1991, 877
6250, 1045
4214, 1045
992, 1045
4129, 1045
5793, 5950
5620, 5950
3697, 5950
2971, 5950
6130, 5950
5600, 1930
5710, 1930
7305, 1930
1509, 1930
795, 6932
6040, 6932
1364, 6932
4496, 6932
6232, 6932
2543, 7796
6622, 7796
4958, 7796
191, 7796
4656, 7796
1970, 7796
1278, 7796
3589, 7796
3350, 7796
1780, 2556
5210, 2556
5288, 2556
7294, 2556
3892, 2556
1552, 3686
7596, 3686
6248, 3686
5129, 4474
836, 4474
6682, 4474
6460, 4474
2116, 4474
5198, 4474
5651, 4474
6127, 2924
2542, 2924
5728, 2924
5900, 2924
1995, 2924
4105, 7295
412, 7295
6878, 7295
665, 548
6118, 548
7247, 548
1102, 548
3349, 548
3531, 5425
5957, 5425
5530, 5425
2781, 5425
1609, 5388
2774, 5388
1188, 5388
1347, 5388
1374, 5388
6043, 5388
3471, 5388
5528, 5388
1210, 5388
2901, 5388
1014, 5388
582, 5388
7766, 5811
6946, 5811
409, 5811
3476, 5811
5456, 5811
3199, 5811
5244, 5164
5790, 5164
2453, 5164
5240, 5164
4139, 5164
216, 7318
5174, 7318
4976, 7318
2386, 508
1770, 508
2333, 508
6402, 508
4124, 508
5470, 508
1177, 5134
6290, 5134
100, 5134
1582, 5134
1477, 5134
7356, 5134
2216, 5134
3351, 4549
509, 4549
1197, 4549
4858, 4549
1623, 3958
7411, 3958
6490, 3958
283, 7119
6190, 7119
7163, 7119
709, 7119
1724, 1379
7754, 1379
4723, 1379
1785, 1379
5944, 1379
5885, 1379
3248, 1379
2701, 1379
3535, 3899
5175, 3899
6031, 3899
1437, 3899
2123, 4259
3056, 4259
3641, 4259
4046, 4259
3751, 1101
1299, 1101
4469, 1101
1636, 1101
598, 1101
884, 3762
3509, 3762
6387, 3762
3421, 6011
5423, 6011
5494, 6011
2167, 2978
3224, 2978
2108, 2978
4419, 2978
1772, 3309
258, 3309
5799, 3309
3366, 184
1115, 184
3570, 184
3924, 184
5013, 7218
6904, 7218
4272, 7218
3998, 7218
5652, 7218
3246, 7218
4530, 7218
3123, 2147
4119, 2147
6416, 2147
5507, 5006
1369, 5006
7502, 5006
750, 5006
6559, 5006
6530, 4262
3493, 4262
281, 4262
1682, 4262
7512, 4262
439, 7617
4837, 7617
4824, 7617
7643, 7617
5817, 7617
6895, 7617
1744, 7617
1803, 5360
5150, 5360
5809, 5360
1243, 5360
3131, 129
7503, 129
641, 129
4098, 129
4021, 129
3849, 1402
1044, 1402
3030, 1402
4051, 1402
5881, 1402
3901, 1402
1427, 1402
2398, 1402
924, 1402
4714, 1402
5109, 1402
2572, 764
1644, 764
6406, 764
1382, 764
3111, 764
1118, 764
1303, 3202
570, 3202
6338, 3202
3259, 3202
5262, 3202
7245, 3202
4501, 3202
5913, 3202
3212, 3202
815, 1681
2755, 1681
2994, 1681
3450, 4911
4220, 4911
1794, 4911
5188, 4911
2635, 4911
22, 4911
774, 6684
5380, 6684
2288, 6684
6802, 6684
7444, 9
2718, 9
4909, 9
5841, 9
5746, 9
995, 9
6626, 9
5725, 636
4977, 636
6420, 636
4436, 636
7837, 5263
6463, 5263
2030, 5263
2550, 5263
3378, 5263
5723, 3996
57, 3996
5043, 3996
3965, 3996
297, 480
4463, 480
2932, 480
1849, 480
829, 480
6203, 480
209, 480
1413, 480
2906, 480
2751, 4640
2313, 4640
6724, 4640
4965, 3851
3934, 3851
1458, 3851
5716, 3851
4199, 3851
6195, 3851
4022, 5451
5181, 5451
5480, 5451
2673, 4234
5073, 4234
1189, 4234
761, 4234
3361, 4234
2119, 4234
148, 6377
221, 6377
7265, 6377
5236, 2535
1499, 2535
7867, 2535
1406, 2535
4896, 2535
1508, 2535
5330, 1394
5154, 1394
6486, 1394
6928, 6762
6227, 6762
6161, 6762
6303, 6762
4142, 4778
5053, 4778
6962, 4778
996, 4778
5705, 4778
2526, 4778
2809, 4778
4784, 4778
5567, 4778
7208, 4778
2798, 6033
5541, 6033
6926, 6033
3902, 6033
7266, 1791
3529, 1791
3709, 1791
1889, 1791
7204, 1791
7161, 5966
4318, 5966
4332, 5966
5132, 5966
5446, 5966
1871, 2031
4130, 2031
3564, 2031
5323, 2031
4664, 2031
1800, 6004
6503, 6004
2186, 6004
2693, 6004
4614, 6004
4284, 6004
726, 6004
2144, 7728
7812, 7728
3519, 7728
1135, 7728
1200, 6376
3799, 6376
7214, 6376
1179, 6376
6066, 6376
2764, 3738
6363, 3738
3987, 3738
2765, 3738
6607, 3738
4927, 918
7192, 918
6812, 918
2310, 918
4950, 918
2618, 7724
6967, 7724
7554, 7724
3093, 7522
7051, 7522
4374, 7522
5345, 1441
1960, 1441
7369, 1441
7173, 3285
3919, 3285
833, 3285
2439, 3285
6215, 3285
233, 3285
6378, 4077
6269, 4077
2420, 4077
6480, 4077
146, 2174
4418, 2174
1989, 2174
6543, 2174
4683, 6844
5218, 6844
4703, 6844
4730, 1518
4876, 1518
3017, 1518
6961, 2306
4222, 2306
6860, 2306
5468, 2306
522, 2306
2308, 2306
3491, 2306
657, 2306
2761, 2306
3802, 2306
1240, 5512
224, 5512
7456, 5512
6789, 5704
4007, 5704
4626, 5704
5015, 7865
7697, 7865
3781, 7865
4296, 7865
5964, 7865
5271, 7865
2303, 7865
3104, 7865
1211, 3628
6509, 3628
7147, 3628
3508, 3628
7536, 1811
4763, 1811
947, 1811
4411, 1811
4324, 1811
5216, 1811
5018, 1811
6874, 1811
7784, 1811
1051, 245
2581, 245
2435, 245
3916, 1673
3204, 1673
3087, 1673
4862, 1673
3062, 1673
6815, 1673
780, 1647
3279, 1647
6162, 1647
4972, 1647
1255, 1647
4268, 1647
6569, 1647
1839, 1647
7553, 6110
1832, 6110
4250, 6110
6301, 6110
3847, 6110
7106, 6110
4073, 6110
398, 6110
3484, 6110
1331, 6110
3687, 6427
3629, 6427
6233, 6427
5781, 6427
630, 6427
6212, 6427
1786, 6427
1482, 5406
7033, 5406
5391, 5406
3340, 2727
3275, 2727
3103, 2727
5798, 2727
982, 2727
3778, 2727
807, 2727
3800, 464
5501, 464
3298, 464
4379, 1180
3872, 1180
6289, 1180
1726, 4629
5998, 4629
2922, 4629
4175, 4629
2011, 2474
660, 2474
2655, 2474
4677, 3130
2046, 3130
2937, 3130
1545, 3130
948, 3130
7108, 3130
5792, 3130
1122, 3130
6864, 4390
3045, 4390
2150, 4390
7440, 4390
6515, 4390
5999, 4390
7312, 4390
2482, 4390
7781, 3572
4608, 3572
5663, 3572
4357, 3572
4111, 3572
2409, 3572
2783, 3572
2968, 3572
163, 4843
4987, 4843
5231, 4843
4512, 4843
5762, 3355
109, 3355
2092, 3355
273, 3355
7839, 6773
5810, 6773
3227, 6773
7606, 6773
5444, 6773
7233, 1266
5875, 1266
5088, 1266
7838, 1453
4359, 1453
6263, 1453
5034, 1453
5508, 1453
5312, 1059
4170, 1059
5137, 1059
3190, 1059
6042, 5394
3168, 5394
5603, 5394
2903, 6305
2311, 6305
2274, 6305
7126, 6305
5786, 6305
731, 4498
746, 4498
2328, 4498
7835, 4498
4678, 6342
7589, 6342
2113, 6342
4342, 6342
2091, 6342
579, 6342
4560, 6342
7256, 4492
4244, 4492
1352, 4492
4444, 4492
3253, 4492
1313, 4492
1007, 4492
4519, 4492
430, 4492
5042, 4492
5397, 4492
6982, 1346
3755, 1346
7531, 1346
2067, 7079
4731, 7079
4426, 7079
6357, 7079
318, 5935
5278, 5935
6273, 5935
6272, 5935
1037, 3113
6707, 3113
3153, 3113
4084, 3113
6971, 3113
5823, 3113
3205, 3113
4048, 7634
3390, 7634
1877, 7634
1641, 7634
6237, 138
60, 138
5656, 138
5341, 138
4221, 138
4113, 138
1358, 7552
2871, 7552
2511, 7552
505, 7552
7654, 7552
3542, 7552
988, 7552
3664, 7552
5510, 7552
675, 7552
5673, 7552
4239, 6432
5286, 6432
211, 6432
2801, 6432
1958, 6432
50, 6432
116, 6432
3692, 320
6389, 320
6936, 320
7699, 320
16, 320
7328, 1033
304, 1033
4543, 1033
2417, 1033
6834, 1033
149, 6730
4369, 6730
2731, 6730
5257, 6730
5857, 6730
3632, 6730
2481, 6730
2982, 6484
1271, 6484
1173, 6484
432, 2849
2388, 2849
4270, 2849
3469, 68
1704, 68
3090, 68
1957, 68
6748, 68
1467, 6352
4251, 6352
6851, 6352
6753, 6352
7043, 6352
5040, 6352
6452, 6352
3748, 1895
5933, 1895
1881, 1895
6746, 3773
7148, 3773
7281, 3773
6058, 7686
471, 7686
7667, 7686
3920, 7686
6591, 6426
4833, 6426
5607, 6426
6747, 6426
4043, 63
6867, 63
3576, 63
897, 1053
2672, 1053
7808, 1053
4354, 4755
3583, 4755
3169, 4755
2640, 4755
4261, 4755
1771, 4755
1320, 4755
1821, 4755
7169, 4755
1095, 7846
7315, 7846
6907, 7846
130, 7846
2692, 7846
7156, 7846
5453, 7846
6279, 7846
2463, 2940
1026, 2940
6015, 2940
6032, 7403
7807, 7403
5819, 7403
7228, 7403
4663, 7403
43, 7403
1542, 4531
6440, 4531
1116, 4531
5553, 4531
4372, 2484
5511, 2484
2819, 2484
84, 2484
2659, 3639
4886, 3639
6, 3639
747, 3639
4748, 3639
2624, 3639
4127, 6657
6848, 6657
6565, 6657
587, 6657
5247, 2076
1492, 2076
401, 2076
4727, 2076
4992, 7029
7542, 7029
1396, 7029
5493, 5905
2821, 5905
6847, 5905
2242, 7136
455, 7136
2159, 7136
1863, 7030
2728, 7030
4503, 7030
7216, 7030
4575, 7030
2299, 7030
5612, 7030
3630, 7030
3503, 7870
3009, 7870
6556, 7870
1523, 7870
2935, 5797
889, 5797
1572, 5797
6048, 5797
5513, 5797
4399, 4147
1274, 4147
3291, 4147
7302, 1534
2754, 1534
4120, 1534
5387, 1534
7680, 1534
1664, 1534
7519, 6210
4812, 6210
4462, 6210
3746, 6210
6674, 6210
7220, 6210
5333, 6210
7346, 6210
6941, 5824
7433, 5824
2651, 5824
2139, 5824
3619, 5824
1671, 5116
7479, 5116
5750, 5116
5712, 4348
2017, 4348
3347, 4348
648, 4348
2277, 4348
7751, 4348
4652, 4348
1828, 4348
3631, 2332
1894, 2332
2928, 2332
7779, 4793
4564, 4793
3129, 4793
1042, 4793
2056, 7110
192, 7110
5898, 7110
1694, 7110
7040, 7110
6390, 7110
3287, 7314
2735, 7314
1342, 7314
5177, 7314
4563, 7314
2073, 7314
2858, 7314
6175, 7343
853, 7343
5184, 7343
6485, 7343
4738, 7343
7453, 1630
950, 1630
2023, 1630
1520, 7019
1302, 7019
4122, 7019
5208, 459
5609, 459
1926, 459
5683, 459
3573, 4355
1057, 4355
4443, 4355
7393, 4355
6275, 940
1743, 940
5585, 940
7445, 940
1034, 940
572, 940
2813, 940
2934, 685
4163, 685
1487, 685
3047, 685
6372, 685
6806, 6749
6940, 6749
4684, 6749
1799, 2177
6826, 2177
4371, 2177
5213, 4844
2381, 4844
2883, 4844
5572, 4844
1759, 5868
4597, 5868
6537, 5868
2345, 6348
574, 6348
4485, 6348
4024, 6757
7859, 6757
80, 6757
88, 6757
1028, 4781
5949, 4781
550, 4781
6435, 4781
7150, 4781
6666, 4781
3855, 4781
7137, 2107
487, 2107
619, 2107
7373, 493
4486, 493
2032, 493
1484, 1335
6336, 1335
1693, 1335
719, 1335
3233, 2442
760, 2442
1340, 2442
1815, 2442
1285, 2442
4378, 2442
1385, 2900
706, 2900
7415, 2900
7646, 2900
4148, 2900
7262, 3364
4645, 3364
5075, 3364
7337, 3364
2757, 1631
7633, 1631
4368, 1631
1617, 6089
6635, 6089
4797, 6089
7335, 6100
510, 6100
5486, 6100
7597, 5160
2401, 5160
6600, 5160
2591, 693
5884, 693
4397, 693
193, 910
6993, 910
4340, 910
3426, 910
6639, 910
6648, 708
6254, 708
4840, 708
5426, 8
1174, 8
1645, 8
6690, 8
5901, 8
5703, 8
3923, 8
2418, 3128
5733, 3128
4742, 3128
6218, 5159
140, 5159
7833, 5159
7124, 5159
6655, 5159
4215, 4479
4681, 4479
2170, 4479
4898, 7850
1980, 7850
2769, 7850
935, 3657
2256, 3657
6093, 3657
4740, 1933
6590, 1933
4666, 1933
71, 4274
5249, 4274
842, 4274
7285, 5339
5277, 5339
7523, 5339
1459, 2020
1690, 2020
6617, 2020
2756, 6956
7538, 6956
583, 6956
3786, 4861
7594, 4861
5328, 4861
7296, 77
3550, 77
6104, 77
296, 77
7720, 77
5514, 2219
6871, 2219
3263, 2219
906, 6717
427, 6717
4161, 6717
495, 502
5534, 502
2817, 502
460, 3729
5772, 3729
144, 3729
4314, 3729
1316, 3729
208, 3729
3242, 3313
5640, 3313
3936, 3313
3758, 3092
1043, 3092
4333, 3092
3795, 3092
5371, 3092
5840, 3092
161, 3092
3818, 3092
6487, 3092
5594, 569
1655, 569
7282, 569
2342, 569
5126, 6548
4651, 6548
7532, 6548
4295, 6548
4428, 6548
2183, 4642
377, 4642
5860, 4642
4571, 6036
4956, 6036
2629, 6036
5753, 6036
5083, 6036
266, 6036
6009, 277
3536, 277
7806, 277
4377, 2609
7447, 2609
1047, 2609
3494, 2609
7165, 2609
3268, 2609
6800, 2609
4092, 2609
664, 342
4465, 342
1148, 342
2221, 342
821, 342
7152, 342
7067, 342
857, 7181
3514, 7181
1056, 7181
6196, 5736
4759, 5736
6351, 5736
1186, 5736
5463, 5736
5897, 79
6944, 79
199, 79
3191, 79
2224, 79
6308, 79
3225, 79
6798, 79
6632, 79
683, 5569
1968, 5569
1675, 5569
64, 5569
7739, 5569
5831, 5569
671, 7278
4688, 7278
7344, 7278
5575, 7278
753, 7278
2725, 7278
1554, 7278
4885, 545
5117, 545
588, 545
4694, 545
5636, 4100
7854, 4100
1334, 4100
2232, 363
1435, 363
4516, 363
804, 363
3569, 363
5209, 3608
1002, 3608
7740, 3608
2793, 355
3680, 355
6157, 355
5381, 371
5734, 371
5783, 371
855, 371
1883, 371
575, 1139
5118, 1139
4682, 1139
2206, 1139
5038, 1139
2926, 2966
4594, 2966
7529, 2966
3121, 5871
6508, 5871
5022, 5871
6469, 5871
6425, 5871
3439, 7094
6628, 7094
5359, 7094
1536, 7094
1537, 7094
7647, 7094
2744, 5879
3054, 5879
845, 5879
3908, 781
6846, 781
4691, 781
3405, 781
3434, 781
3485, 781
5070, 403
177, 403
3142, 403
6990, 403
5081, 403
6109, 403
6681, 403
2330, 4464
7721, 4464
3558, 4464
3330, 4464
5100, 4464
4191, 4464
5737, 6186
3498, 6186
722, 6186
302, 6186
2234, 6186
7506, 6186
201, 4634
3626, 4634
2015, 4634
2233, 1164
733, 1164
1892, 1164
3704, 1164
2637, 1164
6646, 1164
3658, 1164
499, 1164
7797, 1133
155, 1133
662, 1133
386, 4346
6246, 4346
446, 4346
7120, 4346
1575, 4346
1796, 4323
6766, 4323
5605, 4323
4276, 4323
2355, 6699
3517, 6699
852, 6699
260, 6699
1048, 6699
6689, 6699
1526, 6699
6119, 6699
7076, 256
5268, 256
4860, 256
1150, 256
3015, 4970
2009, 4970
3195, 4970
36, 4970
7752, 4970
7587, 3814
97, 3814
7737, 3814
4889, 3496
6581, 3496
4343, 3496
6047, 1008
2285, 1008
2816, 1008
6756, 1008
4292, 2243
5580, 2243
319, 2243
5773, 2243
7474, 2004
1921, 2004
1184, 2004
7673, 2004
5229, 2004
1407, 2004
3853, 2004
3638, 2004
1829, 2004
5462, 2004
4709, 7347
131, 7347
4452, 7347
6431, 7347
483, 1910
4712, 1910
5847, 1910
3463, 1910
2441, 1910
6002, 4994
1570, 4994
2421, 4994
3571, 4994
5194, 4994
2686, 4994
2137, 4994
4650, 2778
2996, 2778
6705, 2778
3949, 3302
5395, 3302
5891, 3302
7057, 3302
4790, 3302
1181, 7783
3719, 7783
4776, 7783
3511, 7783
3500, 7783
7249, 5562
1365, 5562
5887, 5562
5384, 6140
5019, 6140
7526, 6140
6014, 6140
3785, 6140
6630, 6140
4160, 3910
5850, 3910
4904, 3910
7069, 3910
1049, 3716
7853, 3716
1191, 3716
1999, 1858
3447, 1858
6914, 1858
6598, 1858
7855, 5888
6779, 5888
4978, 5888
1543, 5888
7583, 5888
1456, 5888
6934, 2743
4609, 2743
7521, 2743
1474, 2743
7627, 1840
5990, 1840
147, 1840
3480, 3624
4358, 3624
2758, 3624
7484, 3624
4177, 2497
6903, 2497
5973, 2497
7604, 2497
2095, 1872
6727, 1872
197, 1872
6836, 1872
7279, 6572
5139, 6572
3665, 6572
2955, 6572
1093, 6572
885, 5969
1198, 5969
5447, 5969
108, 4054
387, 4054
2469, 4054
1065, 4054
961, 4054
4943, 4054
5727, 4054
515, 4054
7845, 4522
6854, 4522
680, 4522
7202, 2766
5284, 2766
7379, 2766
198, 555
1222, 555
7632, 555
101, 2172
4794, 2172
3807, 2172
6997, 2172
5752, 2172
2360, 2172
7316, 2172
741, 1757
865, 1757
6516, 1757
2427, 7378
1604, 7378
3707, 7378
3726, 7378
3863, 7378
3040, 7378
4829, 7378
2895, 7378
187, 4518
6260, 4518
2855, 4518
3993, 2472
6587, 2472
3107, 2472
2505, 1247
4806, 1247
2569, 1247
5222, 5163
3499, 5163
4237, 5163
839, 5163
449, 1436
3369, 1436
6049, 1436
5829, 1436
1816, 1436
1830, 917
3178, 917
6929, 917
293, 763
4099, 763
1376, 763
6291, 763
4689, 2792
5714, 2792
3844, 2792
6287, 2792
920, 2792
7331, 3689
441, 3689
7466, 3689
5745, 3689
3600, 3094
2622, 3094
2447, 3094
7768, 3094
4004, 17
1900, 17
6897, 17
4951, 720
4701, 720
2405, 720
960, 5866
1481, 5866
4059, 5866
6256, 5866
395, 5161
7003, 5161
1767, 5161
6781, 5424
1084, 5424
7426, 5424
2515, 5424
6959, 6343
1190, 6343
775, 6343
7735, 6343
1318, 6343
6139, 5076
3297, 5076
2919, 5076
5537, 2834
5321, 2834
7179, 2834
1332, 5740
3561, 5740
1248, 5740
2111, 5740
3386, 938
6918, 938
5559, 938
2602, 3260
6909, 3260
7625, 3260
743, 2006
5056, 2006
1951, 2006
3184, 247
3521, 247
6074, 247
1969, 247
2841, 5657
5482, 5657
6131, 5657
339, 5235
1761, 5235
7422, 5235
3151, 5235
5996, 5235
2151, 5001
2964, 5001
7158, 5001
635, 1779
3192, 1779
7114, 1779
3325, 2202
4923, 2202
6449, 2202
1312, 4589
4879, 4589
7488, 4589
4360, 4589
2458, 4868
4700, 4868
7550, 4868
4242, 1401
2915, 1401
3913, 1401
5269, 1401
7355, 1401
6592, 1401
2244, 2181
6362, 2181
5994, 2181
1740, 2181
5066, 2181
3025, 2181
7420, 2181
4, 2181
6685, 2181
2876, 2181
3283, 1465
5777, 1465
3483, 1465
6371, 1465
70, 2553
1495, 2553
4144, 2553
697, 2553
239, 2553
3403, 2553
1301, 2553
1561, 2553
543, 2553
7701, 5561
5707, 5561
2298, 5561
2969, 551
4646, 551
4789, 551
2979, 551
1874, 5224
5465, 5224
5176, 5224
4310, 6329
7716, 6329
5295, 6329
6551, 6329
3834, 6329
5812, 6329
6857, 6335
740, 6335
2143, 6335
1638, 6335
410, 6335
7611, 6335
7131, 6335
7018, 6335
2773, 6335
6722, 3774
1649, 3774
2599, 3774
2810, 5759
2877, 5759
6150, 5759
7088, 5759
6620, 5759
1412, 3798
1952, 3798
647, 3798
3358, 3478
1092, 3478
3356, 3478
1697, 3478
3513, 4834
7082, 4834
755, 4834
3545, 4834
5400, 4834
3822, 4834
5146, 4834
5787, 4834
7001, 4834
5064, 3797
2254, 3797
7397, 3797
591, 3797
3167, 4229
1568, 4229
2382, 4229
3244, 4229
2794, 4229
2668, 4229
3226, 4229
7730, 4229
3393, 4229
5838, 6327
1513, 6327
5521, 6327
5886, 2784
4568, 2784
3486, 2784
2373, 2784
7164, 4052
6347, 4052
469, 4052
6413, 4052
3875, 4052
2044, 3607
7140, 3607
4674, 3607
3086, 3607
2643, 3607
1040, 3607
5457, 4941
612, 4941
6182, 4941
4595, 4675
6013, 4675
1104, 4675
3342, 4675
963, 4675
682, 4675
2679, 4675
6005, 4675
640, 4675
3206, 3406
1462, 3406
4301, 3406
7458, 5611
4060, 5611
673, 5611
7495, 5531
3646, 5531
4782, 5531
4219, 5531
2676, 5558
476, 5558
2371, 5558
7747, 5558
442, 5558
1591, 5558
2510, 5558
6277, 5558
6080, 5558
3878, 5558
5800, 3610
434, 3610
4187, 3610
1430, 1005
1527, 1005
7310, 1005
3429, 7093
3563, 7093
818, 7093
2605, 7658
2908, 7658
1949, 7658
4005, 7658
2875, 7658
6482, 4117
424, 4117
4316, 4117
2691, 3730
621, 3730
4153, 3730
6988, 3730
603, 3730
3078, 3730
6636, 3730
2745, 4365
2507, 4365
7351, 4365
6221, 3157
6380, 3157
3935, 3157
1978, 3157
3782, 4569
6512, 4569
5166, 4569
717, 4569
3097, 1502
5428, 1502
2341, 1502
1067, 1502
3793, 1502
581, 1502
2642, 1502
6856, 7560
5430, 7560
2185, 7560
6710, 7560
1774, 7560
3852, 1578
4705, 1578
1018, 1578
12, 1578
2704, 1578
4410, 1578
81, 6957
2688, 6957
3968, 6957
4813, 6957
5522, 2455
1293, 2455
374, 2455
3329, 7656
4433, 7656
1153, 7656
1323, 7656
4435, 7656
1984, 7656
6673, 7656
6073, 6309
3189, 6309
5893, 6309
3391, 6309
526, 6309
3532, 6309
3850, 6309
313, 6309
868, 6309
7277, 7822
4973, 7822
4404, 7822
7715, 7822
5618, 6179
3909, 6179
951, 6179
